ID_Date,StateCode,StationId,Date,PM2.5,PM10,O3,CO,SO2,AQI
KA_9_2022-03-21,KA,9,2022-03-21,16.3914,46.053,35.8224,0.4794,6.783,52.0
KA_9_2022-03-22,KA,9,2022-03-22,10.9956,32.6298,36.516,0.3978,6.5994,62.0
KA_9_2022-03-23,KA,9,2022-03-23,12.9744,33.813,40.2288,0.4284,12.2094,63.0
KA_9_2022-03-24,KA,9,2022-03-24,15.5346,29.4066,52.989,0.5814,17.748,98.0
KA_9_2022-03-25,KA,9,2022-03-25,12.9948,44.9718,37.6788,0.5712,10.7508,74.0
KA_9_2022-03-26,KA,9,2022-03-26,11.3016,30.702,32.6196,0.6222,6.4362,59.0
KA_9_2022-03-27,KA,9,2022-03-27,32.844,60.894,42.9216,0.7038,6.3852,82.0
KA_9_2022-03-28,KA,9,2022-03-28,27.7236,56.2632,47.685,0.6528,5.355,93.0
KA_9_2022-03-29,KA,9,2022-03-29,44.7066,75.327,43.4928,0.6936,5.6814,72.0
KA_9_2022-03-30,KA,9,2022-03-30,21.4098,49.5006,38.4438,0.561,5.1306,61.0
KA_9_2022-04-01,KA,9,2022-04-01,27.5808,48.9192,44.9106,0.6834,5.8752,67.0
KA_9_2022-04-02,KA,9,2022-04-02,11.2302,21.7668,57.7014,0.5814,5.7324,74.0
KA_9_2022-04-03,KA,9,2022-04-03,25.6836,45.6756,61.353,0.7038,5.9874,102.0
KA_9_2022-04-04,KA,9,2022-04-04,27.642,43.4214,63.3726,0.8058,5.6508,109.0
KA_9_2022-04-05,KA,9,2022-04-05,27.6012,52.3158,38.6784,0.6018,5.253,86.0
KA_9_2022-04-06,KA,9,2022-04-06,30.8958,57.0282,4.386,0.5304,5.7936,58.0
KA_9_2022-04-07,KA,9,2022-04-07,31.7832,57.4566,31.5792,0.612,11.067,70.0
KA_9_2022-04-08,KA,9,2022-04-08,16.7688,27.846,61.9752,0.6834,4.4166,79.0
KA_9_2022-04-09,KA,9,2022-04-09,32.4768,50.2554,57.9972,0.816,5.1204,111.0
KA_9_2022-04-10,KA,9,2022-04-10,36.771,68.9316,36.1284,0.7242,5.8854,95.0
KA_9_2022-04-11,KA,9,2022-04-11,46.2978,80.58,37.2402,0.6222,5.6814,96.0
KA_9_2022-04-12,KA,9,2022-04-12,40.6572,77.8566,28.0602,0.8976,5.4468,84.0
KA_9_2022-04-13,KA,9,2022-04-13,16.1058,44.4924,17.1972,0.8262,5.2938,78.0
KA_9_2022-04-14,KA,9,2022-04-14,15.9936,35.649,18.819,0.9486,4.8042,74.0
KA_9_2022-04-15,KA,9,2022-04-15,19.7268,41.4018,23.7966,0.3468,5.0184,52.0
KA_9_2022-04-16,KA,9,2022-04-16,16.9728,39.1986,24.2658,0.5916,5.3856,49.0
KA_9_2022-04-17,KA,9,2022-04-17,17.6358,45.9204,14.9022,0.918,5.5488,73.0
KA_9_2022-04-18,KA,9,2022-04-18,21.0324,56.3958,16.9014,0.8466,5.253,72.0
KA_9_2022-04-19,KA,9,2022-04-19,18.2784,45.5634,17.7582,0.4998,5.151,61.0
KA_9_2022-04-20,KA,9,2022-04-20,17.7582,44.574,23.7762,0.3264,5.5692,53.0
KA_9_2022-04-21,KA,9,2022-04-21,16.116,37.6176,18.6048,0.6222,4.947,57.0
KA_9_2022-04-22,KA,9,2022-04-22,9.639,22.338,20.5428,0.5304,5.7732,47.0
KA_9_2022-04-23,KA,9,2022-04-23,6.5076,16.269,16.8096,0.5508,5.4468,45.0
KA_9_2022-04-24,KA,9,2022-04-24,4.2432,12.9948,21.9708,0.7038,5.7426,51.0
KA_9_2022-04-25,KA,9,2022-04-25,4.9164,14.9022,18.666,0.9486,6.0486,56.0
KA_9_2022-04-26,KA,9,2022-04-26,11.7912,25.5408,17.4828,0.7038,5.4978,59.0
KA_9_2022-04-27,KA,9,2022-04-27,37.536,53.397,24.4086,0.6936,5.559,60.0
KA_9_2022-04-28,KA,9,2022-04-28,52.7442,79.1214,14.4432,1.1628,6.0078,82.0
KA_9_2022-04-29,KA,9,2022-04-29,33.66,63.087,17.2278,0.8568,5.5488,87.0
KA_9_2022-04-30,KA,9,2022-04-30,20.5734,46.8843,17.5338,1.0404,5.6508,78.5
KA_9_2022-05-01,KA,9,2022-05-01,25.8366,57.732,33.3744,0.9996,5.3142,76.0
KA_9_2022-05-02,KA,9,2022-05-02,33.0072,80.8248,17.1462,1.326,5.7222,82.0
KA_9_2022-05-03,KA,9,2022-05-03,41.8812,82.7424,22.9092,0.5508,5.559,108.0
KA_9_2022-05-04,KA,9,2022-05-04,60.741,115.515,23.2458,0.9078,7.548,91.0
KA_9_2022-05-05,KA,9,2022-05-05,73.1748,142.4022,21.624,0.8058,7.3134,139.0
KA_9_2022-05-06,KA,9,2022-05-06,65.5656,122.8998,49.4088,0.7854,6.9972,130.0
KA_9_2022-05-07,KA,9,2022-05-07,66.9528,123.624,48.8886,0.5712,7.4358,130.0
KA_9_2022-05-08,KA,9,2022-05-08,54.5394,102.102,39.6678,1.0608,11.5362,123.0
KA_9_2022-05-09,KA,9,2022-05-09,44.9004,89.5662,45.339,0.6426,7.2114,100.0
KA_9_2022-05-10,KA,9,2022-05-10,64.4946,122.196,47.328,0.6834,8.0784,103.0
KA_9_2022-05-11,KA,9,2022-05-11,76.8468,135.5784,45.2268,0.8262,7.4664,141.0
KA_9_2022-05-12,KA,9,2022-05-12,34.5984,76.4592,33.762,0.6324,5.6916,102.0
KA_9_2022-05-13,KA,9,2022-05-13,36.8934,76.7958,34.3638,0.6528,4.488,78.0
KA_9_2022-05-14,KA,9,2022-05-14,26.3466,64.3518,28.7946,0.7446,9.0984,76.0
KA_9_2022-05-15,KA,9,2022-05-15,25.5,57.783,12.5562,1.173,7.0788,74.0
KA_9_2022-05-16,KA,9,2022-05-16,25.8876,67.2384,13.821,0.8262,3.5802,81.0
KA_9_2022-05-17,KA,9,2022-05-17,34.0476,66.045,34.9248,0.3876,6.6504,80.0
KA_9_2022-05-18,KA,9,2022-05-18,30.6408,70.3392,25.9998,0.7548,10.4958,68.0
KA_9_2022-05-19,KA,9,2022-05-19,16.7076,52.1934,22.6644,0.4284,12.0666,65.0
KA_9_2022-05-20,KA,9,2022-05-20,18.7782,53.7846,15.3714,0.7752,9.384,67.0
KA_9_2022-05-21,KA,9,2022-05-21,47.2056,104.4582,23.3682,1.0812,13.2702,78.0
KA_9_2022-05-22,KA,9,2022-05-22,45.339,98.838,28.407,0.7548,9.9246,106.0
KA_9_2022-05-23,KA,9,2022-05-23,36.6996,79.8252,31.6302,0.7548,10.9344,86.0
KA_9_2022-05-24,KA,9,2022-05-24,42.1464,93.3708,29.07,1.0098,13.617,88.0
KA_9_2022-05-25,KA,9,2022-05-25,45.6246,96.8082,26.9892,0.9486,8.313,91.0
KA_9_2022-05-26,KA,9,2022-05-26,42.8502,86.8632,32.4564,0.8262,7.6398,96.0
KA_9_2022-05-27,KA,9,2022-05-27,41.0142,83.4666,25.806,0.9486,9.2718,87.0
KA_9_2022-05-28,KA,9,2022-05-28,25.0104,64.3314,19.7166,0.765,9.1698,80.0
KA_9_2022-05-29,KA,9,2022-05-29,21.2976,60.3024,15.81,0.9792,8.3232,67.0
KA_9_2022-05-30,KA,9,2022-05-30,23.3784,56.61,12.4338,1.0506,4.8858,69.0
KA_9_2022-06-01,KA,9,2022-06-01,12.3318,29.3148,12.0054,0.8772,4.4064,62.0
KA_9_2022-06-02,KA,9,2022-06-02,15.81,30.4776,14.9124,0.9078,5.1816,64.0
KA_9_2022-06-03,KA,9,2022-06-03,35.088,79.3866,14.9838,1.3566,11.7708,64.0
KA_9_2022-06-04,KA,9,2022-06-04,41.4018,84.7416,29.3352,0.918,4.6614,83.0
KA_9_2022-06-05,KA,9,2022-06-05,61.8834,103.275,41.9322,0.8466,13.3314,93.0
KA_9_2022-06-06,KA,9,2022-06-06,69.5028,121.9512,36.5874,0.9384,14.6472,124.0
KA_9_2022-06-07,KA,9,2022-06-07,47.5728,90.576,28.5192,0.918,15.7488,114.0
KA_9_2022-06-08,KA,9,2022-06-08,32.1402,70.1862,21.165,0.816,11.3016,72.0
KA_9_2022-06-09,KA,9,2022-06-09,25.602,68.5236,22.899,1.4586,14.5758,74.0
KA_9_2022-06-10,KA,9,2022-06-10,22.7358,59.7924,26.1324,1.0914,7.2216,75.0
KA_9_2022-06-11,KA,9,2022-06-11,32.385,75.99,24.6126,0.816,6.3546,82.0
KA_9_2022-06-12,KA,9,2022-06-12,37.6584,86.3124,32.4156,0.9996,8.364,88.0
KA_9_2022-06-13,KA,9,2022-06-13,39.8616,85.7208,29.7126,0.7956,9.3126,91.0
KA_9_2022-06-14,KA,9,2022-06-14,24.99,60.1392,20.5428,0.816,8.8434,78.0
KA_9_2022-06-15,KA,9,2022-06-15,32.385,66.4224,29.4168,0.5712,8.2314,63.0
KA_9_2022-06-16,KA,9,2022-06-16,25.0716,58.7316,27.0096,0.5916,10.3938,65.0
KA_9_2022-06-17,KA,9,2022-06-17,28.5192,62.73,26.265,0.9792,6.2832,67.0
KA_9_2022-06-18,KA,9,2022-06-18,48.195,92.6058,29.5902,1.0608,5.9772,90.0
KA_9_2022-06-19,KA,9,2022-06-19,40.4124,83.4258,21.5832,1.0098,13.26,90.0
KA_9_2022-06-20,KA,9,2022-06-20,50.1534,99.1134,22.3584,0.8262,9.0882,97.0
KA_9_2022-06-21,KA,9,2022-06-21,56.6508,110.6292,28.1826,0.6936,11.9544,106.0
KA_9_2022-06-22,KA,9,2022-06-22,53.8458,97.7466,41.3814,0.5406,7.956,102.0
KA_9_2022-06-23,KA,9,2022-06-23,55.7328,101.8572,36.618,0.7446,8.6802,98.0
KA_9_2022-06-24,KA,9,2022-06-24,39.4332,88.3014,28.0296,0.8568,13.8516,97.0
KA_9_2022-06-25,KA,9,2022-06-25,38.2398,81.6102,25.1022,0.9588,8.4966,82.0
KA_9_2022-06-26,KA,9,2022-06-26,46.665,95.4006,42.7074,0.4386,4.2126,97.0
KA_9_2022-06-27,KA,9,2022-06-27,45.8388,96.4206,36.9954,0.6528,8.3844,97.0
KA_9_2022-06-28,KA,9,2022-06-28,38.6988,84.9252,32.028,0.9384,16.014,91.0
KA_9_2022-06-29,KA,9,2022-06-29,42.4116,80.8656,39.321,0.612,10.4244,83.0
KA_9_2022-06-30,KA,9,2022-06-30,46.1295,94.5387,41.3457,0.765,10.9956,91.0
KA_9_2022-07-01,KA,9,2022-07-01,38.0625,80.808,26.1765,0.525,16.275,94.0
KA_9_2022-07-02,KA,9,2022-07-02,24.0555,63.7665,24.591,0.8925,11.739,71.0
KA_9_2022-07-03,KA,9,2022-07-03,30.975,74.235,35.217,0.5775,8.169,94.0
KA_9_2022-07-04,KA,9,2022-07-04,56.1225,115.0905,38.703,1.1655,6.531,101.0
KA_9_2022-07-05,KA,9,2022-07-05,61.446,113.8095,43.953,0.693,7.833,123.0
KA_9_2022-07-06,KA,9,2022-07-06,28.2765,67.452,19.0575,1.0185,12.516,88.0
KA_9_2022-07-07,KA,9,2022-07-07,26.8065,66.4335,18.5535,0.987,14.8155,80.0
KA_9_2022-07-08,KA,9,2022-07-08,40.131,86.1945,50.7885,0.882,12.7155,120.0
KA_9_2022-07-09,KA,9,2022-07-09,49.6335,96.201,50.421,0.8295,6.3105,108.0
KA_9_2022-07-10,KA,9,2022-07-10,48.4155,95.1825,35.5425,0.7875,15.267,104.0
KA_9_2022-07-11,KA,9,2022-07-11,36.0045,72.198,36.5295,0.735,12.5265,81.0
KA_9_2022-07-12,KA,9,2022-07-12,46.7355,83.328,31.563,0.8505,10.353,79.0
KA_9_2022-07-13,KA,9,2022-07-13,60.2175,109.326,44.499,0.8085,6.4785,103.0
KA_9_2022-07-14,KA,9,2022-07-14,82.7505,140.8575,44.688,0.588,12.453,146.0
KA_9_2022-07-15,KA,9,2022-07-15,56.889,95.886,54.642,0.7245,15.225,132.0
KA_9_2022-07-16,KA,9,2022-07-16,49.098,96.4425,65.1105,1.0605,13.125,135.0
KA_9_2022-07-17,KA,9,2022-07-17,41.3175,89.418,46.2735,1.071,15.729,113.0
KA_9_2022-07-18,KA,9,2022-07-18,30.45,72.597,19.656,0.672,3.381,96.0
KA_9_2022-07-19,KA,9,2022-07-19,23.142,55.0935,28.203,0.609,3.1395,65.0
KA_9_2022-07-20,KA,9,2022-07-20,37.0335,78.2985,40.7505,0.714,2.751,75.0
KA_9_2022-07-21,KA,9,2022-07-21,37.9575,79.968,35.637,0.819,9.198,84.0
KA_9_2022-07-22,KA,9,2022-07-22,34.4505,75.495,28.2555,1.1865,8.547,87.0
KA_9_2022-07-23,KA,9,2022-07-23,37.212,79.023,27.6465,0.7665,9.2085,83.0
KA_9_2022-07-24,KA,9,2022-07-24,43.974,93.366,26.46,0.7665,9.7755,90.0
KA_9_2022-07-25,KA,9,2022-07-25,55.776,114.8805,25.872,0.882,13.314,109.0
KA_9_2022-07-26,KA,9,2022-07-26,47.7015,98.2275,40.236,0.882,14.1015,102.0
KA_9_2022-07-27,KA,9,2022-07-27,44.0895,92.127,45.5805,0.903,9.534,94.0
KA_9_2022-07-28,KA,9,2022-07-28,52.4685,100.527,64.2495,0.8085,14.952,117.0
KA_9_2022-07-29,KA,9,2022-07-29,42.3045,95.823,65.2155,0.672,12.558,163.0
KA_9_2022-07-30,KA,9,2022-07-30,43.1025,99.8235,59.2305,0.882,14.763,130.0
KA_9_2022-07-31,KA,9,2022-07-31,50.316,112.476,60.207,0.6615,25.0005,140.0
KA_9_2022-08-01,KA,9,2022-08-01,54.075,110.1975,44.142,0.7455,29.2845,111.0
KA_9_2022-08-02,KA,9,2022-08-02,32.3295,73.6785,40.3515,0.315,8.358,92.0
KA_9_2022-08-03,KA,9,2022-08-03,29.526,75.558,31.9095,0.588,10.2375,72.0
KA_9_2022-08-04,KA,9,2022-08-04,23.814,71.358,29.589,0.5565,11.3295,75.0
KA_9_2022-08-05,KA,9,2022-08-05,27.804,74.3505,29.6835,2.667,11.0355,108.0
KA_9_2022-08-06,KA,9,2022-08-06,38.64,91.854,47.3655,1.617,13.6395,133.0
KA_9_2022-08-07,KA,9,2022-08-07,48.615,100.4535,42.168,1.05,19.971,105.0
KA_9_2022-08-08,KA,9,2022-08-08,42.3255,92.2215,32.697,0.315,11.634,105.0
KA_9_2022-08-09,KA,9,2022-08-09,37.38,80.619,29.4105,0.3255,34.902,83.0
KA_9_2022-08-10,KA,9,2022-08-10,30.765,74.676,26.3445,0.672,11.3715,75.0
KA_9_2022-08-11,KA,9,2022-08-11,29.9565,74.718,29.9355,0.9765,9.744,81.0
KA_9_2022-08-12,KA,9,2022-08-12,29.883,74.109,35.196,0.8925,11.7075,84.0
KA_9_2022-08-13,KA,9,2022-08-13,32.634,81.291,37.2645,0.7245,7.0875,81.0
KA_9_2022-08-14,KA,9,2022-08-14,43.428,101.9235,47.9745,0.861,12.9885,96.0
KA_9_2022-08-15,KA,9,2022-08-15,19.95,82.95,63.7455,0.861,16.38,96.0
KA_9_2022-08-16,KA,9,2022-08-16,35.616,95.739,56.175,1.6275,20.3805,96.0
KA_9_2022-08-17,KA,9,2022-08-17,40.0575,94.8045,46.473,0.8925,15.54,99.0
KA_9_2022-08-18,KA,9,2022-08-18,40.719,99.7605,48.0795,1.0395,10.0905,97.0
KA_9_2022-08-19,KA,9,2022-08-19,45.8955,97.02,54.1695,1.008,3.57,100.0
KA_9_2022-08-20,KA,9,2022-08-20,44.625,103.7295,41.265,0.7665,3.423,105.0
KA_9_2022-08-21,KA,9,2022-08-21,26.775,72.891,42.945,0.693,2.268,87.0
KA_9_2022-08-22,KA,9,2022-08-22,33.243,83.202,33.726,0.8295,1.9425,79.0
KA_9_2022-08-23,KA,9,2022-08-23,37.464,88.6725,55.02,0.483,1.512,86.0
KA_9_2022-08-24,KA,9,2022-08-24,31.752,93.7125,47.775,0.777,0.798,75.0
KA_9_2022-08-25,KA,9,2022-08-25,37.107,99.3825,63.336,0.714,1.743,142.0
KA_9_2022-08-26,KA,9,2022-08-26,29.652,86.205,37.4955,0.5355,0.861,98.0
KA_9_2022-08-27,KA,9,2022-08-27,35.616,94.3215,44.8665,0.798,6.468,89.0
KA_9_2022-08-28,KA,9,2022-08-28,40.2465,94.8675,50.9985,0.6825,8.9355,99.0
KA_9_2022-08-29,KA,9,2022-08-29,36.519,91.623,51.2715,0.588,8.169,91.0
KA_9_2022-09-01,KA,9,2022-09-01,34.3035,83.349,51.3135,0.462,10.3215,88.0
KA_9_2022-09-02,KA,9,2022-09-02,48.6045,112.392,64.3965,0.966,9.8175,162.0
KA_9_2022-09-03,KA,9,2022-09-03,61.299,132.5835,73.269,0.945,10.122,170.0
KA_9_2022-09-04,KA,9,2022-09-04,44.226,95.6655,58.905,0.672,9.87,126.0
KA_9_2022-09-05,KA,9,2022-09-05,52.7835,114.0405,56.1645,0.7875,6.8565,108.0
KA_9_2022-09-06,KA,9,2022-09-06,30.0405,74.2245,67.788,0.6195,6.972,101.0
KA_9_2022-09-07,KA,9,2022-09-07,38.724,89.901,41.0445,0.8295,8.8725,85.0
KA_9_2022-09-08,KA,9,2022-09-08,36.0045,92.2215,50.736,0.525,10.1325,107.0
KA_9_2022-09-09,KA,9,2022-09-09,36.4455,90.216,56.8575,0.609,9.1665,124.0
KA_9_2022-09-10,KA,9,2022-09-10,40.7715,100.758,62.391,0.756,10.353,129.0
KA_9_2022-09-11,KA,9,2022-09-11,38.325,90.4785,60.6585,0.756,10.2165,104.0
KA_9_2022-09-12,KA,9,2022-09-12,29.5785,83.6535,63.021,1.197,9.5445,116.0
KA_9_2022-09-13,KA,9,2022-09-13,30.891,89.4285,45.843,0.7455,12.2955,99.0
KA_9_2022-09-14,KA,9,2022-09-14,23.73,77.1015,43.869,0.8295,10.2795,91.0
KA_9_2022-09-15,KA,9,2022-09-15,30.576,83.559,61.278,1.6275,10.5,105.0
KA_9_2022-09-16,KA,9,2022-09-16,20.3805,66.402,39.354,0.8715,7.9905,92.0
KA_9_2022-09-17,KA,9,2022-09-17,15.9285,67.599,32.256,0.567,10.0695,69.0
KA_9_2022-09-18,KA,9,2022-09-18,20.5275,66.6225,39.648,0.6195,10.9515,66.0
KA_9_2022-09-19,KA,9,2022-09-19,33.474,84.6405,65.3835,0.63,13.2405,105.0
KA_9_2022-09-20,KA,9,2022-09-20,42.042,89.9955,66.7695,0.903,8.4735,113.0
KA_9_2022-09-21,KA,9,2022-09-21,33.9465,77.2905,87.15,0.84,7.7175,127.0
KA_9_2022-09-22,KA,9,2022-09-22,34.734,79.485,67.8405,0.819,7.287,123.0
KA_9_2022-09-23,KA,9,2022-09-23,37.884,83.6955,61.656,0.882,6.804,105.0
KA_9_2022-09-24,KA,9,2022-09-24,49.728,94.059,44.0475,0.357,10.017,102.0
KA_9_2022-09-25,KA,9,2022-09-25,19.0575,50.6205,38.5875,0.63,7.749,65.0
KA_9_2022-09-26,KA,9,2022-09-26,22.281,54.495,37.6425,0.3255,8.7885,52.0
KA_9_2022-09-27,KA,9,2022-09-27,21.7455,50.253,35.1645,0.735,8.337,52.0
KA_9_2022-09-28,KA,9,2022-09-28,19.0575,48.3315,41.0865,0.861,4.578,54.0
KA_9_2022-09-29,KA,9,2022-09-29,24.0975,49.5915,39.585,0.924,9.5445,57.0
KA_9_2022-09-30,KA,9,2022-09-30,25.588500000000003,53.843999999999994,46.17375,0.7402500000000001,7.8855,56.5
KA_9_2022-10-01,KA,9,2022-10-01,23.205,52.4265,46.179,0.546,6.2895,56.0
KA_9_2022-10-02,KA,9,2022-10-02,31.458,63.336,52.248,0.7245,8.358,57.0
KA_9_2022-10-03,KA,9,2022-10-03,38.388,86.961,52.9305,0.5355,9.7755,84.0
KA_9_2022-10-04,KA,9,2022-10-04,37.5585,71.274,49.3815,0.4515,9.3975,82.0
KA_9_2022-10-05,KA,9,2022-10-05,34.0305,109.0635,43.239,0.819,8.7885,79.0
KA_9_2022-10-06,KA,9,2022-10-06,21.63,86.016,38.3355,0.735,4.305,109.0
KA_9_2022-10-07,KA,9,2022-10-07,12.6,11.55,49.623,0.714,7.203,109.0
KA_9_2022-10-08,KA,9,2022-10-08,34.041,34.9125,49.35,0.672,7.749,109.0
KA_9_2022-10-09,KA,9,2022-10-09,40.53,34.9125,57.918,0.882,7.077,78.0
KA_9_2022-10-10,KA,9,2022-10-10,21.357,34.9125,40.0575,0.8085,6.8565,55.0
KA_9_2022-10-11,KA,9,2022-10-11,21.357,34.9125,40.0575,0.8085,6.8565,55.0
KA_9_2022-10-12,KA,9,2022-10-12,21.357,34.9125,40.0575,0.8085,6.8565,55.0
KA_9_2022-10-13,KA,9,2022-10-13,27.825,58.149,64.6695,0.525,10.563,55.0
KA_9_2022-10-14,KA,9,2022-10-14,36.7815,70.056,42.0105,0.5775,10.353,68.0
KA_9_2022-10-15,KA,9,2022-10-15,41.4645,69.678,42.0105,0.4725,14.2065,74.0
KA_9_2022-10-16,KA,9,2022-10-16,29.505,58.443,51.1245,0.525,12.117,64.0
KA_9_2022-10-17,KA,9,2022-10-17,33.705,72.1665,44.1945,0.546,9.3975,63.0
KA_9_2022-10-18,KA,9,2022-10-18,29.652,66.3915,44.1945,0.462,10.899,70.0
KA_9_2022-10-19,KA,9,2022-10-19,22.911,55.1775,44.1945,0.525,9.828,64.0
KA_9_2022-10-20,KA,9,2022-10-20,17.0205,41.0655,44.1945,0.6405,12.9885,47.0
KA_9_2022-10-21,KA,9,2022-10-21,13.4085,39.5325,44.1945,0.714,11.949,44.0
KA_9_2022-10-22,KA,9,2022-10-22,18.816,45.045,44.1945,0.7455,12.3585,51.0
KA_9_2022-10-23,KA,9,2022-10-23,16.59,41.8215,44.1945,0.5355,8.9775,44.0
KA_9_2022-10-24,KA,9,2022-10-24,17.22,36.54,46.4205,0.357,8.589,51.0
KA_9_2022-10-25,KA,9,2022-10-25,17.2095,48.5625,39.7425,0.567,6.468,52.0
KA_9_2022-10-26,KA,9,2022-10-26,15.519,38.6715,35.91,0.6615,6.153,46.0
KA_9_2022-10-27,KA,9,2022-10-27,15.708,42.9975,35.91,0.672,8.883,42.0
KA_9_2022-10-28,KA,9,2022-10-28,21.042,54.6945,35.91,0.651,8.4105,55.0
KA_9_2022-10-29,KA,9,2022-10-29,10.1955,25.011,35.91,0.6825,6.006,50.0
KA_9_2022-10-30,KA,9,2022-10-30,18.7005,47.5965,35.91,0.8295,6.489,51.0
KA_9_2022-11-01,KA,9,2022-11-01,23.6985,61.194,57.4875,0.2625,8.3895,71.0
KA_9_2022-11-02,KA,9,2022-11-02,19.089,46.872,49.4445,0.8505,5.418,56.0
KA_9_2022-11-03,KA,9,2022-11-03,23.499,52.227,49.4445,0.672,5.859,50.0
KA_9_2022-11-04,KA,9,2022-11-04,28.5705,75.159,49.4445,0.483,10.437,64.0
KA_9_2022-11-05,KA,9,2022-11-05,36.708,96.7155,49.4445,0.714,12.054,88.0
KA_9_2022-11-06,KA,9,2022-11-06,22.3965,62.895,49.4445,0.693,9.6285,81.0
KA_9_2022-11-07,KA,9,2022-11-07,28.938,78.1725,49.4445,0.5985,9.912,78.0
KA_9_2022-11-08,KA,9,2022-11-08,16.779,49.0665,49.4445,0.4515,10.6995,61.0
KA_9_2022-11-09,KA,9,2022-11-09,22.7955,66.1815,44.457,0.5985,10.038,57.0
KA_9_2022-11-10,KA,9,2022-11-10,24.2025,62.2125,37.674,0.5355,11.697,67.0
KA_9_2022-11-11,KA,9,2022-11-11,17.4825,58.38,41.6115,0.7455,11.088,58.0
KA_9_2022-11-12,KA,9,2022-11-12,13.23,48.51,32.592,0.2205,10.1955,55.0
KA_9_2022-11-13,KA,9,2022-11-13,10.857,41.853,16.6425,0.2415,10.563,42.0
KA_9_2022-11-14,KA,9,2022-11-14,24.6225,60.2805,16.6425,0.483,10.941,57.0
KA_9_2022-11-15,KA,9,2022-11-15,13.0305,43.5645,31.29,0.525,11.151,51.0
KA_9_2022-11-16,KA,9,2022-11-16,17.3985,52.038,38.682,0.651,11.487,51.0
KA_9_2022-11-17,KA,9,2022-11-17,19.026,51.177,32.9805,0.315,10.815,56.0
KA_9_2022-11-18,KA,9,2022-11-18,11.9175,40.425,34.398,0.4305,9.6075,38.0
KA_9_2022-11-19,KA,9,2022-11-19,17.7345,89.5545,33.9465,0.5775,8.82,74.0
KA_9_2022-11-20,KA,9,2022-11-20,11.718,63.819,20.076,0.5985,9.2715,77.0
KA_9_2022-11-21,KA,9,2022-11-21,13.356,61.9395,35.9835,0.7035,9.1455,65.0
KA_9_2022-11-22,KA,9,2022-11-22,11.445,50.295,37.8525,0.903,8.211,57.0
KA_9_2022-11-23,KA,9,2022-11-23,14.049,53.5815,46.725,0.5985,8.799,60.0
KA_9_2022-11-24,KA,9,2022-11-24,14.9415,51.933,31.248,0.5775,6.2055,59.0
KA_9_2022-11-25,KA,9,2022-11-25,15.9705,52.3425,35.3115,0.525,8.799,58.0
KA_9_2022-11-26,KA,9,2022-11-26,13.7445,43.2705,38.01,0.7875,8.6625,58.0
KA_9_2022-11-27,KA,9,2022-11-27,14.8155,46.9875,23.9925,0.567,9.3555,56.0
KA_9_2022-11-28,KA,9,2022-11-28,13.65,51.198,28.224,0.189,9.828,50.0
KA_9_2022-11-29,KA,9,2022-11-29,9.366,39.522,31.6365,0.5985,9.912,54.0
KA_9_2022-11-30,KA,9,2022-11-30,15.797249999999998,46.4625,26.67,0.987,9.74925,70.0
KA_9_2022-12-01,KA,9,2022-12-01,3.906,22.5645,22.6905,0.798,7.938,66.0
KA_9_2022-12-02,KA,9,2022-12-02,3.7485,15.4035,16.149,0.5985,8.043,42.0
KA_9_2022-12-03,KA,9,2022-12-03,17.6085,19.6035,18.711,1.0605,9.1245,62.0
KA_10_2021-01-04,KA,10,2021-01-04,13.23,,8.97,0.46,6.18,44.0
KA_10_2021-01-05,KA,10,2021-01-05,13.58,,8.43,0.4,5.91,37.0
KA_10_2021-01-06,KA,10,2021-01-06,12.26,24.84,22.47,0.43,10.64,38.0
KA_10_2021-01-07,KA,10,2021-01-07,8.56,17.08,28.15,0.53,15.57,42.0
KA_10_2021-01-08,KA,10,2021-01-08,10.82,22.69,24.11,0.51,15.08,41.0
KA_10_2021-01-09,KA,10,2021-01-09,15.46,35.85,19.42,0.66,14.94,51.0
KA_10_2021-01-10,KA,10,2021-01-10,12.42,32.12,20.26,0.54,11.92,56.0
KA_10_2021-01-11,KA,10,2021-01-11,11.59,30.2,22.15,0.6,18.95,52.0
KA_10_2021-01-12,KA,10,2021-01-12,10.52,30.32,25.52,0.47,20.53,42.0
KA_10_2021-01-13,KA,10,2021-01-13,12.47,28.14,26.12,0.34,15.8,37.0
KA_10_2021-01-14,KA,10,2021-01-14,13.42,56.38,23.38,0.52,19.82,46.0
KA_10_2021-01-15,KA,10,2021-01-15,13.02,44.54,24.02,0.44,13.24,48.0
KA_10_2021-01-16,KA,10,2021-01-16,10.05,26.65,18.19,0.53,14.37,45.0
KA_10_2021-01-17,KA,10,2021-01-17,11.04,34.29,24.65,0.43,16.76,41.0
KA_10_2021-01-18,KA,10,2021-01-18,12.28,36.43,26.19,0.45,16.93,40.0
KA_10_2021-01-19,KA,10,2021-01-19,11.29,32.01,28.22,0.47,13.59,47.0
KA_10_2021-01-20,KA,10,2021-01-20,10.6,30.23,34.11,0.42,13.89,42.0
KA_10_2021-01-21,KA,10,2021-01-21,14.2,36.07,31.79,0.49,16.41,44.0
KA_10_2021-01-22,KA,10,2021-01-22,16.34,48.29,31.91,0.54,16.96,44.0
KA_10_2021-01-23,KA,10,2021-01-23,15.43,37.79,23.04,0.59,13.73,49.0
KA_10_2021-01-24,KA,10,2021-01-24,12.44,30.03,21.98,0.45,11.66,57.0
